Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_20,20,RRBS,0.03826019912958145,3.801755428314209,1.1906205415725708
H3K4me3_pos_20,20,H3K4me3,0.03826019912958145,3.801755428314209,1.1906205415725708
Dnase_pos_20,20,Dnase,0.03826019912958145,3.801755428314209,1.1906205415725708
CTCF_pos_20,20,CTCF,0.03826019912958145,3.801755428314209,1.1906205415725708
T_pos_20,20,T,0.03826019912958145,3.801755428314209,1.1906205415725708
G_pos_20,20,G,0.03826019912958145,3.801755428314209,1.1906205415725708
C_pos_20,20,C,0.03826019912958145,3.801755428314209,1.1906205415725708
A_pos_20,20,A,0.03826019912958145,3.801755428314209,1.1906205415725708
A_pos_12,12,A,0.0370437316596508,3.801755428314209,1.358647346496582
C_pos_12,12,C,0.0370437316596508,3.801755428314209,1.358647346496582
G_pos_12,12,G,0.0370437316596508,3.801755428314209,1.358647346496582
T_pos_12,12,T,0.0370437316596508,3.801755428314209,1.358647346496582
CTCF_pos_12,12,CTCF,0.0370437316596508,3.801755428314209,1.358647346496582
Dnase_pos_12,12,Dnase,0.0370437316596508,3.801755428314209,1.358647346496582
H3K4me3_pos_12,12,H3K4me3,0.0370437316596508,3.801755428314209,1.358647346496582
RRBS_pos_12,12,RRBS,0.0370437316596508,3.801755428314209,1.358647346496582
A_pos_9,9,A,0.03449719399213791,3.801755428314209,0.7556419968605042
C_pos_9,9,C,0.03449719399213791,3.801755428314209,0.7556419968605042
G_pos_9,9,G,0.03449719399213791,3.801755428314209,0.7556419968605042
T_pos_9,9,T,0.03449719399213791,3.801755428314209,0.7556419968605042
CTCF_pos_9,9,CTCF,0.03449719399213791,3.801755428314209,0.7556419968605042
Dnase_pos_9,9,Dnase,0.03449719399213791,3.801755428314209,0.7556419968605042
H3K4me3_pos_9,9,H3K4me3,0.03449719399213791,3.801755428314209,0.7556419968605042
RRBS_pos_9,9,RRBS,0.03449719399213791,3.801755428314209,0.7556419968605042
RRBS_pos_19,19,RRBS,0.03305424004793167,3.801755428314209,1.3578428030014038
H3K4me3_pos_19,19,H3K4me3,0.03305424004793167,3.801755428314209,1.3578428030014038
Dnase_pos_19,19,Dnase,0.03305424004793167,3.801755428314209,1.3578428030014038
CTCF_pos_19,19,CTCF,0.03305424004793167,3.801755428314209,1.3578428030014038
T_pos_19,19,T,0.03305424004793167,3.801755428314209,1.3578428030014038
G_pos_19,19,G,0.03305424004793167,3.801755428314209,1.3578428030014038
C_pos_19,19,C,0.03305424004793167,3.801755428314209,1.3578428030014038
A_pos_19,19,A,0.03305424004793167,3.801755428314209,1.3578428030014038
RRBS_pos_2,2,RRBS,0.030458984896540642,3.801755428314209,1.018615961074829
H3K4me3_pos_2,2,H3K4me3,0.030458984896540642,3.801755428314209,1.018615961074829
Dnase_pos_2,2,Dnase,0.030458984896540642,3.801755428314209,1.018615961074829
CTCF_pos_2,2,CTCF,0.030458984896540642,3.801755428314209,1.018615961074829
T_pos_2,2,T,0.030458984896540642,3.801755428314209,1.018615961074829
G_pos_2,2,G,0.030458984896540642,3.801755428314209,1.018615961074829
C_pos_2,2,C,0.030458984896540642,3.801755428314209,1.018615961074829
A_pos_2,2,A,0.030458984896540642,3.801755428314209,1.018615961074829
A_pos_3,3,A,0.029407117515802383,3.801755428314209,1.0470560789108276
C_pos_3,3,C,0.029407117515802383,3.801755428314209,1.0470560789108276
G_pos_3,3,G,0.029407117515802383,3.801755428314209,1.0470560789108276
T_pos_3,3,T,0.029407117515802383,3.801755428314209,1.0470560789108276
CTCF_pos_3,3,CTCF,0.029407117515802383,3.801755428314209,1.0470560789108276
Dnase_pos_3,3,Dnase,0.029407117515802383,3.801755428314209,1.0470560789108276
H3K4me3_pos_3,3,H3K4me3,0.029407117515802383,3.801755428314209,1.0470560789108276
RRBS_pos_3,3,RRBS,0.029407117515802383,3.801755428314209,1.0470560789108276
A_pos_0,0,A,0.028356682509183884,3.801755428314209,1.0382835865020752
C_pos_0,0,C,0.028356682509183884,3.801755428314209,1.0382835865020752
G_pos_0,0,G,0.028356682509183884,3.801755428314209,1.0382835865020752
T_pos_0,0,T,0.028356682509183884,3.801755428314209,1.0382835865020752
CTCF_pos_0,0,CTCF,0.028356682509183884,3.801755428314209,1.0382835865020752
Dnase_pos_0,0,Dnase,0.028356682509183884,3.801755428314209,1.0382835865020752
H3K4me3_pos_0,0,H3K4me3,0.028356682509183884,3.801755428314209,1.0382835865020752
RRBS_pos_0,0,RRBS,0.028356682509183884,3.801755428314209,1.0382835865020752
RRBS_pos_4,4,RRBS,0.02642490714788437,3.801755428314209,1.2188078165054321
H3K4me3_pos_4,4,H3K4me3,0.02642490714788437,3.801755428314209,1.2188078165054321
Dnase_pos_4,4,Dnase,0.02642490714788437,3.801755428314209,1.2188078165054321
CTCF_pos_4,4,CTCF,0.02642490714788437,3.801755428314209,1.2188078165054321
T_pos_4,4,T,0.02642490714788437,3.801755428314209,1.2188078165054321
G_pos_4,4,G,0.02642490714788437,3.801755428314209,1.2188078165054321
C_pos_4,4,C,0.02642490714788437,3.801755428314209,1.2188078165054321
A_pos_4,4,A,0.02642490714788437,3.801755428314209,1.2188078165054321
RRBS_pos_1,1,RRBS,0.026122525334358215,3.801755428314209,1.0954385995864868
H3K4me3_pos_1,1,H3K4me3,0.026122525334358215,3.801755428314209,1.0954385995864868
Dnase_pos_1,1,Dnase,0.026122525334358215,3.801755428314209,1.0954385995864868
CTCF_pos_1,1,CTCF,0.026122525334358215,3.801755428314209,1.0954385995864868
T_pos_1,1,T,0.026122525334358215,3.801755428314209,1.0954385995864868
G_pos_1,1,G,0.026122525334358215,3.801755428314209,1.0954385995864868
C_pos_1,1,C,0.026122525334358215,3.801755428314209,1.0954385995864868
A_pos_1,1,A,0.026122525334358215,3.801755428314209,1.0954385995864868
A_pos_8,8,A,0.02207268215715885,3.801755428314209,0.8249372839927673
C_pos_8,8,C,0.02207268215715885,3.801755428314209,0.8249372839927673
G_pos_8,8,G,0.02207268215715885,3.801755428314209,0.8249372839927673
T_pos_8,8,T,0.02207268215715885,3.801755428314209,0.8249372839927673
CTCF_pos_8,8,CTCF,0.02207268215715885,3.801755428314209,0.8249372839927673
Dnase_pos_8,8,Dnase,0.02207268215715885,3.801755428314209,0.8249372839927673
H3K4me3_pos_8,8,H3K4me3,0.02207268215715885,3.801755428314209,0.8249372839927673
RRBS_pos_8,8,RRBS,0.02207268215715885,3.801755428314209,0.8249372839927673
RRBS_pos_5,5,RRBS,0.022066989913582802,3.801755428314209,1.3135968446731567
H3K4me3_pos_5,5,H3K4me3,0.022066989913582802,3.801755428314209,1.3135968446731567
Dnase_pos_5,5,Dnase,0.022066989913582802,3.801755428314209,1.3135968446731567
CTCF_pos_5,5,CTCF,0.022066989913582802,3.801755428314209,1.3135968446731567
T_pos_5,5,T,0.022066989913582802,3.801755428314209,1.3135968446731567
G_pos_5,5,G,0.022066989913582802,3.801755428314209,1.3135968446731567
C_pos_5,5,C,0.022066989913582802,3.801755428314209,1.3135968446731567
A_pos_5,5,A,0.022066989913582802,3.801755428314209,1.3135968446731567
RRBS_pos_6,6,RRBS,0.01822473295032978,3.801755428314209,1.3342894315719604
H3K4me3_pos_6,6,H3K4me3,0.01822473295032978,3.801755428314209,1.3342894315719604
Dnase_pos_6,6,Dnase,0.01822473295032978,3.801755428314209,1.3342894315719604
CTCF_pos_6,6,CTCF,0.01822473295032978,3.801755428314209,1.3342894315719604
T_pos_6,6,T,0.01822473295032978,3.801755428314209,1.3342894315719604
G_pos_6,6,G,0.01822473295032978,3.801755428314209,1.3342894315719604
C_pos_6,6,C,0.01822473295032978,3.801755428314209,1.3342894315719604
A_pos_6,6,A,0.01822473295032978,3.801755428314209,1.3342894315719604
A_pos_7,7,A,0.016461504623293877,3.801755428314209,1.1101144552230835
C_pos_7,7,C,0.016461504623293877,3.801755428314209,1.1101144552230835
G_pos_7,7,G,0.016461504623293877,3.801755428314209,1.1101144552230835
T_pos_7,7,T,0.016461504623293877,3.801755428314209,1.1101144552230835
CTCF_pos_7,7,CTCF,0.016461504623293877,3.801755428314209,1.1101144552230835
Dnase_pos_7,7,Dnase,0.016461504623293877,3.801755428314209,1.1101144552230835
H3K4me3_pos_7,7,H3K4me3,0.016461504623293877,3.801755428314209,1.1101144552230835
RRBS_pos_7,7,RRBS,0.016461504623293877,3.801755428314209,1.1101144552230835
A_pos_21,21,A,0.01564207300543785,3.801755428314209,0.9729201793670654
C_pos_21,21,C,0.01564207300543785,3.801755428314209,0.9729201793670654
G_pos_21,21,G,0.01564207300543785,3.801755428314209,0.9729201793670654
T_pos_21,21,T,0.01564207300543785,3.801755428314209,0.9729201793670654
CTCF_pos_21,21,CTCF,0.01564207300543785,3.801755428314209,0.9729201793670654
Dnase_pos_21,21,Dnase,0.01564207300543785,3.801755428314209,0.9729201793670654
H3K4me3_pos_21,21,H3K4me3,0.01564207300543785,3.801755428314209,0.9729201793670654
RRBS_pos_21,21,RRBS,0.01564207300543785,3.801755428314209,0.9729201793670654
A_pos_22,22,A,0.011826078407466412,3.801755428314209,1.4695574045181274
C_pos_22,22,C,0.011826078407466412,3.801755428314209,1.4695574045181274
G_pos_22,22,G,0.011826078407466412,3.801755428314209,1.4695574045181274
T_pos_22,22,T,0.011826078407466412,3.801755428314209,1.4695574045181274
CTCF_pos_22,22,CTCF,0.011826078407466412,3.801755428314209,1.4695574045181274
Dnase_pos_22,22,Dnase,0.011826078407466412,3.801755428314209,1.4695574045181274
H3K4me3_pos_22,22,H3K4me3,0.011826078407466412,3.801755428314209,1.4695574045181274
RRBS_pos_22,22,RRBS,0.011826078407466412,3.801755428314209,1.4695574045181274
